编号,震源号,震源X/m,震源Y/m,震源Z/m,台站X/m,台站Y/m,台站Z/m,到时/ms,传播时间/ms
452,113,5531,10292,389,5265,10416,379,1057,83.90081607931779
453,114,5337,10446,379,5265,10261,389,1048,56.79105994605065
454,114,5337,10446,379,5511,10133,393,1078,102.39618934236145
455,114,5337,10446,379,5511,10329,384,1048,59.92512334708427
456,114,5337,10446,379,5265,10416,379,992,22.285714285714285
457,115,5334,10459,379,5265,10261,389,1033,59.97618575020304
458,115,5334,10459,379,5511,10133,393,1056,106.06159165546119
459,115,5334,10459,379,5511,10329,384,1036,62.76226605864647
460,115,5334,10459,379,5265,10416,379,988,23.229116141917537
461,116,5476,10314,379,5265,10261,389,1049,62.22408484416526
462,116,5476,10314,379,5511,10133,393,1031,52.82392778787635
463,116,5476,10314,379,5511,10329,384,986,10.973065354098011
464,116,5476,10314,379,5265,10416,379,1031,66.96023797290266
465,117,5426,10299,379,5265,10261,389,1047,47.35019341382388
466,117,5426,10299,379,5511,10133,393,1035,53.434682614594514
467,117,5426,10299,379,5511,10329,384,1006,25.793528693239697
468,117,5426,10299,379,5265,10416,379,1009,56.86360336590623
469,118,5418,10386,389,5265,10261,389,1031,56.44864019258424
470,118,5418,10386,389,5511,10133,393,1049,77.02318760328885
471,118,5418,10386,389,5511,10329,384,1009,31.197854452653946
472,118,5418,10386,389,5265,10416,379,1024,44.63822833145855
473,119,5475,10379,379,5265,10261,389,1026,68.88262717500409
474,119,5475,10379,379,5511,10133,393,1007,71.14687309376575
475,119,5475,10379,379,5511,10329,384,951,17.661210812029246
476,119,5475,10379,379,5265,10416,379,981,60.92417502142164
